Tipo Servicio,Red Uso,Placa,Fecha Tránsito,Punto de Servicio,Comprobante,Total del Servicio,Saldo Final
Consumo,LIMA EXPRESA,VE-29,2026-01-21,Peaje de Monterrico Salida - P2,F400-00078994,-26.4,687.8
Consumo,LIMA EXPRESA,VE-19,2026-01-22,Peaje de Monterrico Entrada - P1,F400-00078994,-26.4,661.4
Consumo,LIMA EXPRESA,VE-19,2026-01-22,Peaje de Monterrico Salida - P2,F400-00078994,-26.4,635.0
Consumo,LIMA EXPRESA,VE-35,2026-01-22,Peaje de Priale Entrada - P6,F400-00078994,-26.4,608.6
Consumo,LIMA EXPRESA,VE-36,2026-01-22,Peaje de Priale Entrada - P6,F400-00078994,-26.4,582.2
Consumo,LIMA EXPRESA,VE-12,2026-01-22,Peaje de Priale Entrada - P6,F400-00078994,-26.4,555.8
Consumo,LIMA EXPRESA,VE-31,2026-01-22,Peaje de Priale Entrada - P6,F400-00078994,-26.4,529.4
Consumo,LIMA EXPRESA,VE-35,2026-01-22,Peaje de Priale Entrada - P6,F400-00078994,-26.4,503.0
Consumo,LIMA EXPRESA,VE-12,2026-01-22,Peaje de Priale Entrada - P6,F400-00078994,-26.4,476.6
Recarga PEX,PEX,,2026-01-22,,TR006-001045233,2500.0,2976.6
Consumo,LIMA EXPRESA,APF856,2026-01-22,Peaje Estadio – P10   ,F400-00078994,-6.6,2970.0
Consumo,LIMA EXPRESA,APF856,2026-01-22,Peaje de Priale Salida - P7,F400-00078994,-6.6,2963.4
Consumo,LIMA EXPRESA,VE-31,2026-01-22,Peaje de Priale Entrada - P6,F400-00078994,-26.4,2937.0
Consumo,LIMA EXPRESA,APF856,2026-01-22,Peaje de Priale Entrada - P6,F400-00078994,-6.6,2930.4
Consumo,LIMA EXPRESA,APF856,2026-01-22,Peaje Huánuco – P8   ,F400-00078994,-6.6,2923.8
Consumo,LIMA EXPRESA,VE-35,2026-01-22,Peaje de Priale Entrada - P6,F400-00078994,-26.4,2897.4
Consumo,LIMA EXPRESA,VE-12,2026-01-22,Peaje de Priale Entrada - P6,F400-00078994,-26.4,2871.0
Consumo,LIMA EXPRESA,VE-29,2026-01-22,Peaje Estadio – P10   ,F400-00078994,-26.4,2844.6
Consumo,LIMA EXPRESA,VE-29,2026-01-22,Peaje de Monterrico Entrada - P1,F400-00078994,-26.4,2818.2
Consumo,LIMA EXPRESA,VE-29,2026-01-22,Peaje de Monterrico Salida - P2,F400-00078994,-26.4,2791.8
Consumo,LIMA EXPRESA,VE-29,2026-01-23,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,2765.4
Consumo,LIMA EXPRESA,VE-29,2026-01-23,Peaje de Monterrico Salida - P2,F400-00079785,-26.4,2739.0
Consumo,LIMA EXPRESA,VE-19,2026-01-23,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,2712.6
Consumo,LIMA EXPRESA,VE-29,2026-01-23,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,2686.2
Consumo,LIMA EXPRESA,VE-19,2026-01-23,Peaje de Monterrico Salida - P2,F400-00079785,-26.4,2659.8
Consumo,LIMA EXPRESA,VE-29,2026-01-23,Peaje de Monterrico Salida - P2,F400-00079785,-26.4,2633.4
Consumo,LIMA EXPRESA,VE-35,2026-01-23,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,2607.0
Consumo,LIMA EXPRESA,VE-36,2026-01-23,Peaje de Monterrico Entrada - P1,F171-2701343,-26.4,2580.6
Consumo,LIMA EXPRESA,VE-31,2026-01-23,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,2554.2
Consumo,LIMA EXPRESA,VE-19,2026-01-23,Peaje de Monterrico Salida - P2,F400-00079785,-26.4,2527.8
Consumo,LIMA EXPRESA,VE-12,2026-01-23,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,2501.4
Consumo,LIMA EXPRESA,VE-36,2026-01-23,Peaje de Monterrico Salida - P2,F272-6125536,-26.4,2475.0
Consumo,LIMA EXPRESA,VE-35,2026-01-23,Peaje de Monterrico Salida - P2,F400-00079785,-26.4,2448.6
Consumo,LIMA EXPRESA,VE-31,2026-01-23,Peaje de Monterrico Salida - P2,F400-00079785,-26.4,2422.2
Consumo,LIMA EXPRESA,VE-35,2026-01-23,Peaje de Priale Entrada - P6,F400-00079785,-26.4,2395.8
Consumo,LIMA EXPRESA,VE-29,2026-01-23,Peaje Estadio – P10   ,F400-00079785,-26.4,2369.4
Consumo,LIMA EXPRESA,VE-31,2026-01-23,Peaje de Priale Entrada - P6,F400-00079785,-26.4,2343.0
Consumo,LIMA EXPRESA,VE-12,2026-01-23,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,2316.6
Consumo,LIMA EXPRESA,VE-29,2026-01-23,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,2290.2
Consumo,LIMA EXPRESA,VE-29,2026-01-23,Peaje de Monterrico Salida - P2,F400-00079785,-26.4,2263.8
Consumo,LIMA EXPRESA,VE-19,2026-01-23,Peaje Estadio – P10   ,F400-00079785,-26.4,2237.4
Consumo,LIMA EXPRESA,VE-19,2026-01-23,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,2211.0
Consumo,LIMA EXPRESA,VE-29,2026-01-23,Peaje Estadio – P10   ,F400-00079785,-26.4,2184.6
Consumo,LIMA EXPRESA,VE-29,2026-01-23,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,2158.2
Consumo,LIMA EXPRESA,VE-19,2026-01-23,Peaje Huánuco – P8   ,F400-00079785,-26.4,2131.8
Consumo,LIMA EXPRESA,VE-19,2026-01-23,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,2105.4
Consumo,LIMA EXPRESA,VE-29,2026-01-23,Peaje de Monterrico Salida - P2,F400-00079785,-26.4,2079.0
Consumo,LIMA EXPRESA,VE-29,2026-01-24,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,2052.6
Consumo,LIMA EXPRESA,VE-29,2026-01-24,Peaje de Monterrico Salida - P2,F400-00079785,-26.4,2026.2
Consumo,LIMA EXPRESA,VE-35,2026-01-24,Peaje de Priale Entrada - P6,F400-00079785,-26.4,1999.8
Consumo,LIMA EXPRESA,VE-12,2026-01-24,Peaje de Priale Entrada - P6,F400-00079785,-26.4,1973.4
Consumo,LIMA EXPRESA,VE-31,2026-01-24,Peaje de Priale Entrada - P6,F400-00079785,-26.4,1947.0
Consumo,LIMA EXPRESA,VE-12,2026-01-24,Peaje de Priale Entrada - P6,F400-00079785,-26.4,1920.6
Consumo,LIMA EXPRESA,VE-31,2026-01-24,Peaje de Priale Entrada - P6,F400-00079785,-26.4,1894.2
Consumo,LIMA EXPRESA,VE-19,2026-01-24,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,1867.8
Consumo,LIMA EXPRESA,VE-29,2026-01-24,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,1841.4
Consumo,LIMA EXPRESA,VE-25,2026-01-24,Peaje de Monterrico Salida - P2,F400-00079785,-26.4,1815.0
Consumo,LIMA EXPRESA,VE-12,2026-01-24,Peaje de Priale Entrada - P6,F400-00079785,-26.4,1788.6
Consumo,LIMA EXPRESA,VE-19,2026-01-24,Peaje de Monterrico Salida - P2,F400-00079785,-26.4,1762.2
Consumo,LIMA EXPRESA,VE-29,2026-01-24,Peaje de Monterrico Salida - P2,F400-00079785,-26.4,1735.8
Consumo,LIMA EXPRESA,VE-12,2026-01-24,Peaje de Priale Entrada - P6,F400-00079785,-26.4,1709.4
Consumo,LIMA EXPRESA,VE-29,2026-01-26,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,1683.0
Consumo,LIMA EXPRESA,VE-30,2026-01-26,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,1656.6
Consumo,LIMA EXPRESA,VE-25,2026-01-26,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,1630.2
Consumo,LIMA EXPRESA,VE-29,2026-01-26,Peaje de Monterrico Salida - P2,F400-00079785,-26.4,1603.8
Consumo,LIMA EXPRESA,VE-31,2026-01-26,Peaje de Priale Entrada - P6,F400-00079785,-26.4,1577.4
Consumo,LIMA EXPRESA,VE-36,2026-01-26,Peaje de Priale Entrada - P6,F604-2248901,-26.4,1551.0
Consumo,LIMA EXPRESA,VE-12,2026-01-26,Peaje de Priale Entrada - P6,F400-00079785,-26.4,1524.6
Consumo,LIMA EXPRESA,VE-25,2026-01-26,Peaje de Monterrico Salida - P2,F400-00079785,-26.4,1498.2
Consumo,LIMA EXPRESA,VE-31,2026-01-26,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,1471.8
Consumo,LIMA EXPRESA,VE-31,2026-01-26,Peaje de Monterrico Salida - P2,F400-00079785,-26.4,1445.4
Consumo,LIMA EXPRESA,VE-35,2026-01-27,Peaje de Priale Entrada - P6,F400-00079785,-26.4,1419.0
Consumo,LIMA EXPRESA,VE-12,2026-01-27,Peaje de Priale Entrada - P6,F400-00079785,-26.4,1392.6
Consumo,LIMA EXPRESA,VE-31,2026-01-27,Peaje de Priale Entrada - P6,F400-00079785,-26.4,1366.2
Consumo,LIMA EXPRESA,VE-36,2026-01-27,Peaje de Priale Entrada - P6,F601-2189633,-26.4,1339.8
Consumo,LIMA EXPRESA,VE-36,2026-01-27,Peaje de Priale Entrada - P6,F603-2242661,-26.4,1313.4
Consumo,LIMA EXPRESA,VE-31,2026-01-27,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,1287.0
Consumo,LIMA EXPRESA,VE-24,2026-01-27,Peaje Estadio – P10   ,F400-00079785,-26.4,1260.6
Consumo,LIMA EXPRESA,VE-24,2026-01-27,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,1234.2
Consumo,LIMA EXPRESA,VE-35,2026-01-27,Peaje de Priale Entrada - P6,F400-00079785,-26.4,1207.8
Consumo,LIMA EXPRESA,VE-31,2026-01-27,Peaje de Monterrico Salida - P2,F400-00079785,-26.4,1181.4
Consumo,LIMA EXPRESA,VE-24,2026-01-27,Peaje de Monterrico Salida - P2,F400-00079785,-26.4,1155.0
Consumo,LIMA EXPRESA,VE-30,2026-01-27,Peaje de Monterrico Salida - P2,F400-00079785,-26.4,1128.6
Consumo,LIMA EXPRESA,VE-35,2026-01-28,Peaje de Priale Entrada - P6,F400-00079785,-26.4,1102.2
Consumo,LIMA EXPRESA,VE-12,2026-01-28,Peaje de Priale Entrada - P6,F400-00079785,-26.4,1075.8
Consumo,LIMA EXPRESA,VE-36,2026-01-28,Peaje de Priale Entrada - P6,F601-2189634,-26.4,1049.4
Consumo,LIMA EXPRESA,VE-31,2026-01-28,Peaje de Priale Entrada - P6,F400-00079785,-26.4,1023.0
Consumo,LIMA EXPRESA,VE-12,2026-01-28,Peaje de Priale Entrada - P6,F400-00079785,-26.4,996.6
Recarga PEX,PEX,,2026-01-28,,TR006-001048758,2500.0,3496.6
Consumo,LIMA EXPRESA,APF856,2026-01-28,Peaje Estadio – P10   ,F400-00079785,-6.6,3490.0
Consumo,LIMA EXPRESA,APF856,2026-01-28,Peaje de Monterrico Entrada - P1,F400-00079785,-6.6,3483.4
Consumo,LIMA EXPRESA,VE-31,2026-01-28,Peaje de Priale Entrada - P6,F400-00079785,-26.4,3457.0
Consumo,LIMA EXPRESA,VE-35,2026-01-28,Peaje de Priale Entrada - P6,F400-00079785,-26.4,3430.6
Consumo,LIMA EXPRESA,VE-36,2026-01-28,Peaje de Priale Entrada - P6,F604-2248903,-26.4,3404.2
Consumo,LIMA EXPRESA,APF856,2026-01-28,Peaje de Monterrico Salida - P2,F400-00079785,-6.6,3397.6
Consumo,LIMA EXPRESA,APF856,2026-01-28,Peaje de Priale Entrada - P6,F400-00079785,-6.6,3391.0
Consumo,LIMA EXPRESA,APF856,2026-01-28,Peaje Huánuco – P8   ,F400-00079785,-6.6,3384.4
Consumo,LIMA EXPRESA,ANQ212,2026-01-28,Peaje Huánuco – P8   ,F400-00079785,-6.6,3377.8
Consumo,LIMA EXPRESA,VE-35,2026-01-29,Peaje de Priale Entrada - P6,F400-00079785,-26.4,3351.4
Consumo,LIMA EXPRESA,VE-30,2026-01-29,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,3325.0
Consumo,LIMA EXPRESA,VE-37,2026-01-29,Peaje de Monterrico Entrada - P1,F400-00079785,-26.4,3298.6
Consumo,LIMA EXPRESA,VE-31,2026-01-29,Peaje de Priale Entrada - P6,F400-00079785,-26.4,3272.2
Consumo,LIMA EXPRESA,VE-31,2026-01-29,Peaje de Priale Entrada - P6,F400-00079785,-26.4,3245.8
Consumo,LIMA EXPRESA,VE-31,2026-01-30,Peaje de Priale Entrada - P6,F400-00079785,-26.4,3219.4
Consumo,LIMA EXPRESA,VE-12,2026-01-30,Peaje de Priale Entrada - P6,F400-00079785,-26.4,3193.0
Consumo,LIMA EXPRESA,VE-12,2026-01-30,Peaje de Priale Entrada - P6,F400-00079785,-26.4,3166.6
Consumo,LIMA EXPRESA,VE-31,2026-01-30,Peaje de Priale Entrada - P6,F400-00079785,-26.4,3140.2
Consumo,LIMA EXPRESA,VE-12,2026-01-30,Peaje de Priale Entrada - P6,F400-00079785,-26.4,3113.8
Consumo,LIMA EXPRESA,VE-31,2026-01-30,Peaje de Priale Entrada - P6,F400-00079785,-26.4,3087.4
Consumo,LIMA EXPRESA,VE-35,2026-01-31,Peaje de Priale Entrada - P6,F400-00079785,-26.4,3061.0
Consumo,LIMA EXPRESA,VE-36,2026-01-31,Peaje de Priale Entrada - P6,F400-00079785,-26.4,3034.6
Consumo,LIMA EXPRESA,VE-12,2026-01-31,Peaje de Priale Entrada - P6,F400-00079785,-26.4,3008.2
Consumo,LIMA EXPRESA,VE-31,2026-01-31,Peaje de Priale Entrada - P6,F400-00079785,-26.4,2981.8
Consumo,LIMA EXPRESA,VE-12,2026-01-31,Peaje de Priale Entrada - P6,F400-00079785,-26.4,2955.4
Consumo,LIMA EXPRESA,VE-31,2026-01-31,Peaje de Priale Entrada - P6,F400-00079785,-26.4,2929.0
Consumo,LIMA EXPRESA,VE-27,2026-01-31,Peaje de Monterrico Salida - P2,F400-00079785,-26.4,2902.6
Consumo,LIMA EXPRESA,VE-30,2026-01-31,Peaje de Monterrico Salida - P2,F400-00079785,-26.4,2876.2
Consumo,LIMA EXPRESA,ANQ212,2026-02-01,Peaje de Monterrico Salida - P2,F400-00080605,-6.6,2869.6
Consumo,LIMA EXPRESA,VE-30,2026-02-02,Peaje de Monterrico Entrada - P1,F400-00080605,-26.4,2843.2
Consumo,LIMA EXPRESA,VE-31,2026-02-02,Peaje de Priale Entrada - P6,F400-00080605,-26.4,2816.8
Consumo,LIMA EXPRESA,VE-12,2026-02-02,Peaje de Priale Entrada - P6,F400-00080605,-26.4,2790.4
Consumo,LIMA EXPRESA,VE-36,2026-02-02,Peaje de Monterrico Entrada - P1,F400-00080605,-26.4,2764.0
Consumo,LIMA EXPRESA,VE-35,2026-02-02,Peaje de Monterrico Entrada - P1,F400-00080605,-26.4,2737.6
Consumo,LIMA EXPRESA,VE-36,2026-02-02,Peaje de Monterrico Salida - P2,F400-00080605,-26.4,2711.2
Consumo,LIMA EXPRESA,VE-12,2026-02-02,Peaje de Monterrico Entrada - P1,F400-00080605,-26.4,2684.8
Consumo,LIMA EXPRESA,VE-31,2026-02-02,Peaje de Monterrico Entrada - P1,F400-00080605,-26.4,2658.4
Consumo,LIMA EXPRESA,VE-35,2026-02-02,Peaje de Monterrico Salida - P2,F400-00080605,-26.4,2632.0
Consumo,LIMA EXPRESA,VE-35,2026-02-03,Peaje de Priale Entrada - P6,F400-00080605,-25.2,2606.8
Consumo,LIMA EXPRESA,CUC445,2026-02-03,Peaje de Monterrico Entrada - P1,F400-00080605,-6.3,2600.5
Consumo,LIMA EXPRESA,VE-36,2026-02-03,Peaje de Priale Entrada - P6,F400-00080605,-25.2,2575.3
Consumo,LIMA EXPRESA,VE-31,2026-02-03,Peaje de Priale Entrada - P6,F400-00080605,-25.2,2550.1
Consumo,LIMA EXPRESA,CUC445,2026-02-03,Peaje de Monterrico Salida - P2,F400-00080605,-6.3,2543.8
Consumo,LIMA EXPRESA,VE-12,2026-02-03,Peaje de Priale Entrada - P6,F400-00080605,-25.2,2518.6
Consumo,LIMA EXPRESA,VE-31,2026-02-03,Peaje de Priale Entrada - P6,F400-00080605,-25.2,2493.4
Consumo,LIMA EXPRESA,VE-12,2026-02-03,Peaje de Priale Entrada - P6,F400-00080605,-25.2,2468.2
Consumo,LIMA EXPRESA,VE-31,2026-02-03,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,2443.0
Consumo,LIMA EXPRESA,VE-36,2026-02-04,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,2417.8
Consumo,LIMA EXPRESA,VE-35,2026-02-04,Peaje de Priale Entrada - P6,F400-00080605,-25.2,2392.6
Consumo,LIMA EXPRESA,VE-12,2026-02-04,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,2367.4
Consumo,LIMA EXPRESA,VE-35,2026-02-04,Peaje Huánuco – P8   ,F400-00080605,-25.2,2342.2
Consumo,LIMA EXPRESA,VE-36,2026-02-04,Peaje de Monterrico Salida - P2,F400-00080605,-25.2,2317.0
Consumo,LIMA EXPRESA,APF856,2026-02-04,Peaje Estadio – P10   ,F400-00080605,-6.3,2310.7
Consumo,LIMA EXPRESA,APF856,2026-02-04,Peaje de Monterrico Entrada - P1,F400-00080605,-6.3,2304.4
Consumo,LIMA EXPRESA,APF856,2026-02-04,Peaje de Monterrico Salida - P2,F400-00080605,-6.3,2298.1
Consumo,LIMA EXPRESA,VE-31,2026-02-04,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,2272.9
Consumo,LIMA EXPRESA,VE-12,2026-02-04,Peaje de Monterrico Salida - P2,F400-00080605,-25.2,2247.7
Consumo,LIMA EXPRESA,APF856,2026-02-04,Peaje Huánuco – P8   ,F400-00080605,-6.3,2241.4
Consumo,LIMA EXPRESA,VE-36,2026-02-04,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,2216.2
Consumo,LIMA EXPRESA,VE-31,2026-02-04,Peaje de Monterrico Salida - P2,F400-00080605,-25.2,2191.0
Consumo,LIMA EXPRESA,VE-12,2026-02-04,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,2165.8
Consumo,LIMA EXPRESA,VE-36,2026-02-04,Peaje de Monterrico Salida - P2,F400-00080605,-25.2,2140.6
Consumo,LIMA EXPRESA,VE-31,2026-02-04,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,2115.4
Consumo,LIMA EXPRESA,VE-35,2026-02-04,Peaje Estadio – P10   ,F400-00080605,-25.2,2090.2
Consumo,LIMA EXPRESA,VE-35,2026-02-04,Peaje de Priale Salida - P7,F400-00080605,-25.2,2065.0
Consumo,LIMA EXPRESA,VE-19,2026-02-04,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,2039.8
Consumo,LIMA EXPRESA,VE-29,2026-02-04,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,2014.6
Consumo,LIMA EXPRESA,VE-29,2026-02-04,Peaje de Monterrico Salida - P2,F400-00080605,-25.2,1989.4
Consumo,LIMA EXPRESA,VE-19,2026-02-05,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,1964.2
Consumo,LIMA EXPRESA,VE-29,2026-02-05,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,1939.0
Consumo,LIMA EXPRESA,VE-19,2026-02-05,Peaje de Monterrico Salida - P2,F400-00080605,-25.2,1913.8
Consumo,LIMA EXPRESA,VE-29,2026-02-05,Peaje de Monterrico Salida - P2,F400-00080605,-25.2,1888.6
Consumo,LIMA EXPRESA,VE-36,2026-02-05,Peaje de Priale Entrada - P6,F400-00080605,-25.2,1863.4
Consumo,LIMA EXPRESA,VE-35,2026-02-05,Peaje de Priale Entrada - P6,F400-00080605,-25.2,1838.2
Consumo,LIMA EXPRESA,VE-31,2026-02-05,Peaje de Priale Entrada - P6,F400-00080605,-25.2,1813.0
Consumo,LIMA EXPRESA,VE-12,2026-02-05,Peaje de Priale Entrada - P6,F400-00080605,-25.2,1787.8
Consumo,LIMA EXPRESA,VE-12,2026-02-05,Peaje de Priale Entrada - P6,F400-00080605,-25.2,1762.6
Consumo,LIMA EXPRESA,VE-36,2026-02-05,Peaje de Priale Entrada - P6,F400-00080605,-25.2,1737.4
Consumo,LIMA EXPRESA,VE-12,2026-02-05,Peaje de Priale Entrada - P6,F400-00080605,-25.2,1712.2
Consumo,LIMA EXPRESA,VE-31,2026-02-05,Peaje de Priale Entrada - P6,F400-00080605,-25.2,1687.0
Consumo,LIMA EXPRESA,APF856,2026-02-05,Peaje de Monterrico Salida - P2,F400-00080605,-6.3,1680.7
Consumo,LIMA EXPRESA,VE-19,2026-02-05,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,1655.5
Consumo,LIMA EXPRESA,VE-29,2026-02-05,Peaje Estadio – P10   ,F400-00080605,-25.2,1630.3
Consumo,LIMA EXPRESA,VE-29,2026-02-05,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,1605.1
Consumo,LIMA EXPRESA,VE-31,2026-02-05,Peaje de El Pino - P5,F400-00080605,-25.2,1579.9
Consumo,LIMA EXPRESA,VE-29,2026-02-05,Peaje de Monterrico Salida - P2,F400-00080605,-25.2,1554.7
Consumo,LIMA EXPRESA,VE-35,2026-02-06,Peaje de Priale Entrada - P6,F400-00080605,-25.2,1529.5
Consumo,LIMA EXPRESA,VE-12,2026-02-06,Peaje de Priale Entrada - P6,F400-00080605,-25.2,1504.3
Consumo,LIMA EXPRESA,VE-31,2026-02-06,Peaje de Priale Entrada - P6,F400-00080605,-25.2,1479.1
Consumo,LIMA EXPRESA,VE-36,2026-02-06,Peaje de Priale Entrada - P6,F400-00080605,-25.2,1453.9
Consumo,LIMA EXPRESA,VE-19,2026-02-06,Peaje Estadio – P10   ,F400-00080605,-25.2,1428.7
Consumo,LIMA EXPRESA,VE-29,2026-02-06,Peaje Estadio – P10   ,F400-00080605,-25.2,1403.5
Consumo,LIMA EXPRESA,VE-12,2026-02-06,Peaje de Priale Entrada - P6,F400-00080605,-25.2,1378.3
Consumo,LIMA EXPRESA,VE-35,2026-02-06,Peaje de Priale Entrada - P6,F400-00080605,-25.2,1353.1
Consumo,LIMA EXPRESA,VE-19,2026-02-06,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,1327.9
Consumo,LIMA EXPRESA,VE-29,2026-02-06,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,1302.7
Consumo,LIMA EXPRESA,VE-36,2026-02-06,Peaje de Priale Entrada - P6,F400-00080605,-25.2,1277.5
Consumo,LIMA EXPRESA,VE-31,2026-02-06,Peaje de Priale Entrada - P6,F400-00080605,-25.2,1252.3
Consumo,LIMA EXPRESA,VE-19,2026-02-06,Peaje de Monterrico Salida - P2,F400-00080605,-25.2,1227.1
Consumo,LIMA EXPRESA,VE-29,2026-02-06,Peaje de Monterrico Salida - P2,F400-00080605,-25.2,1201.9
Consumo,LIMA EXPRESA,VE-31,2026-02-06,Peaje de El Pino - P5,F400-00080605,-25.2,1176.7
Consumo,LIMA EXPRESA,VE-17,2026-02-06,Peaje de Monterrico Salida - P2,F400-00080605,-25.2,1151.5
Consumo,LIMA EXPRESA,VE-19,2026-02-06,Peaje Estadio – P10   ,F400-00080605,-25.2,1126.3
Consumo,LIMA EXPRESA,VE-29,2026-02-06,Peaje Estadio – P10   ,F400-00080605,-25.2,1101.1
Consumo,LIMA EXPRESA,VE-19,2026-02-06,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,1075.9
Consumo,LIMA EXPRESA,VE-29,2026-02-06,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,1050.7
Consumo,LIMA EXPRESA,VE-19,2026-02-06,Peaje de Monterrico Salida - P2,F400-00080605,-25.2,1025.5
Consumo,LIMA EXPRESA,VE-29,2026-02-06,Peaje de Monterrico Salida - P2,F400-00080605,-25.2,1000.3
Consumo,LIMA EXPRESA,VE-19,2026-02-07,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,975.1
Consumo,LIMA EXPRESA,VE-19,2026-02-07,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,949.9
Consumo,LIMA EXPRESA,VE-35,2026-02-07,Peaje de Priale Entrada - P6,F400-00080605,-25.2,924.7
Consumo,LIMA EXPRESA,VE-36,2026-02-07,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,899.5
Consumo,LIMA EXPRESA,VE-12,2026-02-07,Peaje de Priale Entrada - P6,F400-00080605,-25.2,874.3
Consumo,LIMA EXPRESA,VE-31,2026-02-07,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,849.1
Consumo,LIMA EXPRESA,VE-36,2026-02-07,Peaje de Monterrico Salida - P2,F400-00080605,-25.2,823.9
Consumo,LIMA EXPRESA,VE-36,2026-02-07,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,798.7
Consumo,LIMA EXPRESA,VE-12,2026-02-07,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,773.5
Consumo,LIMA EXPRESA,VE-31,2026-02-07,Peaje de Monterrico Salida - P2,F400-00080605,-25.2,748.3
Consumo,LIMA EXPRESA,VE-36,2026-02-07,Peaje de Monterrico Salida - P2,F400-00080605,-25.2,723.1
Recarga PEX,PEX,,2026-02-07,,TR006-001055255,2500.0,3223.1
Consumo,LIMA EXPRESA,VE-25,2026-02-07,Peaje de Monterrico Salida - P2,F400-00080605,-25.2,3197.9
Consumo,LIMA EXPRESA,VE-37,2026-02-07,Peaje de Monterrico Salida - P2,F400-00080605,-25.2,3172.7
Consumo,LIMA EXPRESA,VE-30,2026-02-07,Peaje de Monterrico Salida - P2,F400-00080605,-25.2,3147.5
Consumo,LIMA EXPRESA,VE-19,2026-02-07,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,3122.3
Consumo,LIMA EXPRESA,VE-29,2026-02-07,Peaje de Monterrico Entrada - P1,F400-00080605,-25.2,3097.1
Consumo,LIMA EXPRESA,VE-19,2026-02-07,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,3071.9
Consumo,LIMA EXPRESA,VE-29,2026-02-07,Peaje de Monterrico Salida - P2,F400-00080605,-25.2,3046.7
Consumo,LIMA EXPRESA,VE-17,2026-02-09,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,3021.5
Consumo,LIMA EXPRESA,VE-25,2026-02-09,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2996.3
Consumo,LIMA EXPRESA,VE-30,2026-02-09,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2971.1
Consumo,LIMA EXPRESA,VE-27,2026-02-09,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2945.9
Consumo,LIMA EXPRESA,VE-12,2026-02-09,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2920.7
Consumo,LIMA EXPRESA,VE-31,2026-02-09,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2895.5
Consumo,LIMA EXPRESA,VE-12,2026-02-09,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,2870.3
Consumo,LIMA EXPRESA,VE-31,2026-02-09,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,2845.1
Consumo,LIMA EXPRESA,VE-36,2026-02-09,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2819.9
Consumo,LIMA EXPRESA,VE-36,2026-02-09,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,2794.7
Consumo,LIMA EXPRESA,VE-12,2026-02-09,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2769.5
