Tiempo de procesamiento: 1640.99 segundos
id,liquidacion_nro,transportista,fecha,nro_guia,placa,vehiculo_id,insumo,material_id,peso_seco,peso_humedo,monto_total,ruta,origen,destino,fuente,fecha_carga
1785447333477-1910581988,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-26,191/0581988,CCL847,VE-35,"ARENA",MAT-3,32.28,35.84,603.12,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582059,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-26,191/0582059,C9W737,VE-12,"ARENA",MAT-3,32.52,36.1,607.55,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582060,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-26,191/0582060,CHS718,VE-36,"ARENA",MAT-3,34.62,38.42,646.68,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582063,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-26,191/0582063,CBA709,VE-34,"ARENA",MAT-3,35.02,38.87,654.25,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582065,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-26,191/0582065,CCL847,VE-35,"ARENA",MAT-3,33.14,36.78,619.03,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582067,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-26,191/0582067,CAZ895,VE-33,"ARENA",MAT-3,33.43,37.11,624.51,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582169,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-27,191/0582169,CAZ895,VE-33,"ARENA",MAT-3,32.33,35.88,603.9,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582212,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-27,191/0582212,C9W737,VE-12,"ARENA",MAT-3,32.59,36.18,608.86,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582226,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-27,191/0582226,CHS718,VE-36,"ARENA",MAT-3,34.03,37.77,635.73,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582522,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,191/0582522,CCL847,VE-35,"ARENA",MAT-3,31.92,35.43,596.34,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582525,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,191/0582525,CAZ895,VE-33,"ARENA",MAT-3,32.54,36.12,607.82,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582562,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,191/0582562,C9W737,VE-12,"ARENA",MAT-3,33.64,37.34,628.42,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582583,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,191/0582583,CBA709,VE-34,"ARENA",MAT-3,32.41,35.98,605.47,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582600,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,191/0582600,CCL847,VE-35,"ARENA",MAT-3,32.27,35.82,602.86,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582617,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,191/0582617,CAZ895,VE-33,"ARENA",MAT-3,34.09,37.84,636.77,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582624,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,191/0582624,C9W737,VE-12,"ARENA",MAT-3,31.27,34.7,584.08,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582638,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,191/0582638,CBA709,VE-34,"ARENA",MAT-3,33.15,36.8,619.29,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582702,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-30,191/0582702,CCL847,VE-35,"ARENA",MAT-3,33.64,37.34,628.42,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582128,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-26,191/0582128,CAZ895,VE-33,"PIEDRA HUSO #5",MAT-9,31.94,31.94,537.47,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582398,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-28,191/0582398,C9W737,VE-12,"PIEDRA HUSO #5",MAT-9,33.12,33.12,557.41,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582363,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-28,191/0582363,CAZ895,VE-33,"PIEDRA HUSO #67",MAT-9,33.98,33.98,571.82,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582403,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-28,191/0582403,CHS718,VE-36,"PIEDRA HUSO #67",MAT-9,35.54,35.54,598.16,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582418,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-28,191/0582418,CBA709,VE-34,"PIEDRA HUSO #67",MAT-9,37.34,37.34,628.42,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582740,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-30,191/0582740,C9W737,VE-12,"PIEDRA HUSO #67",MAT-9,35.39,35.39,595.55,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1910582744,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-30,191/0582744,CBA709,VE-34,"PIEDRA HUSO #67",MAT-9,36.78,36.78,619.03,"CANTERA JICAMARCA - SAN ANTONIO","CANTERA JICAMARCA","SAN ANTONIO","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-3770004062,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-28,377/0004062,D8E728,VE-15,"ARENA YERBABUENA",MAT-3,38.18,38.18,232.9,"OQUENDO - MATERIALES","OQUENDO","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-3770004063,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-28,377/0004063,AWW845,VE-25,"ARENA YERBABUENA",MAT-3,41.26,41.26,251.69,"OQUENDO - MATERIALES","OQUENDO","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-3770004064,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-28,377/0004064,AJC805,VE-21,"ARENA YERBABUENA",MAT-3,39.13,39.13,238.69,"OQUENDO - MATERIALES","OQUENDO","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-3770004065,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-28,377/0004065,BZR752,VE-29,"ARENA YERBABUENA",MAT-3,38.16,38.16,232.78,"OQUENDO - MATERIALES","OQUENDO","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-3770004066,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-28,377/0004066,AKE789,VE-22,"ARENA YERBABUENA",MAT-3,41.15,41.15,251.02,"OQUENDO - MATERIALES","OQUENDO","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-3770004067,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-28,377/0004067,AJA905,VE-20,"ARENA YERBABUENA",MAT-3,38.98,38.98,237.78,"OQUENDO - MATERIALES","OQUENDO","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-3770004068,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,377/0004068,BZR781,VE-30,"ARENA YERBABUENA",MAT-3,40,40,244,"OQUENDO - MATERIALES","OQUENDO","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-3770004069,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,377/0004069,BZR940,VE-31,"ARENA YERBABUENA",MAT-3,40.57,40.57,247.48,"OQUENDO - MATERIALES","OQUENDO","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-3770004070,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,377/0004070,BZR752,VE-29,"ARENA YERBABUENA",MAT-3,41.15,41.15,251.02,"OQUENDO - MATERIALES","OQUENDO","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-3770004071,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,377/0004071,AHJ786,VE-19,"ARENA YERBABUENA",MAT-3,41.24,41.24,251.56,"OQUENDO - MATERIALES","OQUENDO","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-3770004072,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,377/0004072,AKE789,VE-22,"ARENA YERBABUENA",MAT-3,38.76,38.76,236.44,"OQUENDO - MATERIALES","OQUENDO","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-3770004074,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,377/0004074,AKE789,VE-22,"ARENA YERBABUENA",MAT-3,38.71,38.71,236.13,"OQUENDO - MATERIALES","OQUENDO","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-3770004075,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,377/0004075,BZR752,VE-29,"ARENA YERBABUENA",MAT-3,39.75,39.75,242.48,"OQUENDO - MATERIALES","OQUENDO","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-3770004076,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,377/0004076,BZR940,VE-31,"ARENA YERBABUENA",MAT-3,38.71,38.71,236.13,"OQUENDO - MATERIALES","OQUENDO","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-3770004077,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,377/0004077,AKE789,VE-22,"ARENA YERBABUENA",MAT-3,39.05,39.05,238.2,"OQUENDO - MATERIALES","OQUENDO","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-3770004078,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,377/0004078,BZR752,VE-29,"ARENA YERBABUENA",MAT-3,39.97,39.97,243.82,"OQUENDO - MATERIALES","OQUENDO","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-3770004079,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,377/0004079,BZR940,VE-31,"ARENA YERBABUENA",MAT-3,40.48,40.48,246.93,"OQUENDO - MATERIALES","OQUENDO","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-3770004080,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,377/0004080,AKE789,VE-22,"ARENA YERBABUENA",MAT-3,39.31,39.31,239.79,"OQUENDO - MATERIALES","OQUENDO","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-3770004081,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,377/0004081,BZR781,VE-30,"ARENA YERBABUENA",MAT-3,39.74,39.74,242.41,"OQUENDO - MATERIALES","OQUENDO","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1950193445,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-26,195/0193445,AWW871,VE-23,"PIEDRA HUSO #89 ASTM",MAT-9,34.87,34.87,514.33,"CANTERA HIERBABUENA - MATERIALES","CANTERA HIERBABUENA","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1950193749,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-28,195/0193749,AWH708,VE-24,"PIEDRA HUSO #89 ASTM",MAT-9,38.88,38.88,573.48,"CANTERA HIERBABUENA - MATERIALES","CANTERA HIERBABUENA","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1950193367,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-27,195/0193367,ATN880,VE-03,"ARENA YERBABUENA",MAT-3,41.86,42.28,623.63,"CANTERA HIERBABUENA - MATERIALES","CANTERA HIERBABUENA","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1950193812,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,195/0193812,CAP946,VE-32,"ARENA YERBABUENA",MAT-3,41.18,41.59,613.45,"CANTERA HIERBABUENA - MATERIALES","CANTERA HIERBABUENA","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.480Z
1785447333477-1950193818,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,195/0193818,BFC837,VE-27,"ARENA YERBABUENA",MAT-3,39.31,39.7,585.58,"CANTERA HIERBABUENA - MATERIALES","CANTERA HIERBABUENA","MATERIALES","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193478,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-25,195/0193478,BF1758,,"PIEDRA HUSO #5",MAT-9,36.09,36.09,546.76,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193531,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-26,195/0193531,ATN880,VE-03,"PIEDRA HUSO #5",MAT-9,41.65,41.65,631,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193627,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-27,195/0193627,ATN880,VE-03,"PIEDRA HUSO #5",MAT-9,37.39,37.39,566.46,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193674,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-27,195/0193674,CBR872,VE-09,"PIEDRA HUSO #5",MAT-9,38.57,38.57,584.34,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193719,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-28,195/0193719,F3F817,VE-01,"PIEDRA HUSO #5",MAT-9,35.2,35.2,533.28,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193721,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-28,195/0193721,D8D861,VE-14,"PIEDRA HUSO #5",MAT-9,33.97,33.97,514.65,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193763,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-28,195/0193763,AWW871,VE-23,"PIEDRA HUSO #5",MAT-9,36.2,36.2,548.43,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193805,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,195/0193805,C9T788,VE-11,"PIEDRA HUSO #5",MAT-9,37.97,37.97,575.25,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193853,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-29,195/0193853,BAE736,VE-26,"PIEDRA HUSO #5",MAT-9,38.5,38.5,583.28,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193930,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-30,195/0193930,AWW871,VE-23,"PIEDRA HUSO #5",MAT-9,35.66,35.66,540.25,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193440,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-25,195/0193440,F3F817,VE-01,"PIEDRA HUSO #67",MAT-9,44.48,44.48,673.87,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193443,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-25,195/0193443,BYP838,VE-06,"PIEDRA HUSO #67",MAT-9,43.64,43.64,661.15,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193444,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-25,195/0193444,ATN880,VE-03,"PIEDRA HUSO #67",MAT-9,45.37,45.37,687.36,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193479,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-25,195/0193479,CBR796,VE-10,"PIEDRA HUSO #67",MAT-9,39.44,39.44,597.52,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193480,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-25,195/0193480,BYP824,VE-05,"PIEDRA HUSO #67",MAT-9,39.99,39.99,605.85,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193481,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-25,195/0193481,ATN880,VE-03,"PIEDRA HUSO #67",MAT-9,42.65,42.65,646.15,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193499,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-26,195/0193499,AWW871,VE-23,"PIEDRA HUSO #67",MAT-9,36.93,36.93,559.49,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193512,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-26,195/0193512,CBR854,VE-08,"PIEDRA HUSO #67",MAT-9,42.75,42.75,647.66,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193518,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-26,195/0193518,F3F817,VE-01,"PIEDRA HUSO #67",MAT-9,42.83,42.83,648.87,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193520,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-26,195/0193520,BYP838,VE-06,"PIEDRA HUSO #67",MAT-9,43.87,43.87,664.63,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193568,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-26,195/0193568,CBR854,VE-08,"PIEDRA HUSO #67",MAT-9,42.23,42.23,639.78,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193571,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-26,195/0193571,ATN880,VE-03,"PIEDRA HUSO #67",MAT-9,40.99,40.99,621,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193617,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-27,195/0193617,F3F817,VE-01,"PIEDRA HUSO #67",MAT-9,42.83,42.83,648.87,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
1785447333477-1950193639,1785447333477,VIRGEN DE ESTRELLA S.A.C.,2026-05-27,195/0193639,BFI758,VE-28,"PIEDRA HUSO #67",MAT-9,40.1,40.1,607.52,"CANTERA HIERBABUENA - MEIGGS","CANTERA HIERBABUENA","MEIGGS","Virgen de Estrella 47017.pdf",2026-07-30T22:02:54.481Z
